year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2024,4,161,12.4 B,Englander,Israel,Israel Englander,1948-09-30,75,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],"Millennium Management, L.L.C.",Founder,True,Increased
2024,4,162,12.2 B,Khan,Shahid,Shahid Khan,1950-07-18,73,Male,United States,United States,Naples,Automotive,['Automotive'],,,True,Increased
2024,4,162,12.2 B,Rupert,Johann,Johann Rupert & family,1950-06-01,73,Male,South Africa,South Africa,Cape Town,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,164,12.1 B,Plattner,Hasso,Hasso Plattner & family,1944-01-21,80,Male,Germany,Germany,Heidelberg,Technology,['Technology'],,,True,Increased
2024,4,165,12.0 B,Kwong,Siu-hing,Kwong Siu-hing,1929-12-02,94,Female,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,False,Decreased
2024,4,165,12.0 B,Premji,Azim,Azim Premji,1945-07-24,78,Male,India,India,Bangalore,Technology,['Technology'],Wipro Ltd.,Founder Chairman,False,Increased
2024,4,167,11.9 B,Nicholas,Henry,"Henry Nicholas, III.",1959-10-08,64,Male,United States,United States,Newport Coast,Technology,['Technology'],Broadcom,Cofounder,True,Increased
2024,4,168,11.8 B,Johnson,Edward,"Edward Johnson, IV.",1964-11-18,59,Male,United States,United States,Boston,Finance & Investments,['Finance & Investments'],,,False,Increased
2024,4,169,11.7 B,Doerr,John,John Doerr,1951-06-29,72,Male,United States,United States,Woodside,Finance & Investments,['Finance & Investments'],Kleiner Perkins,Investor,True,Increased
2024,4,169,11.7 B,Kravis,Henry,Henry Kravis,1944-01-06,80,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],KKR,Co-Chair and Co-CEO,True,Increased
2024,4,169,11.7 B,Smidt,Eric,Eric Smidt,1960-01-01,64,Male,United States,United States,Beverly Hills,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,172,11.6 B,Lu,Xiangyang,Lu Xiangyang,1962-12-28,61,Male,China,China,Guangzhou,Automotive,['Automotive'],,,True,Decreased
2024,4,173,11.5 B,Beal,Andrew,Andrew Beal,1952-11-29,71,Male,United States,United States,Dallas,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,173,11.5 B,Lee,Jay Y.,Jay Y. Lee,1968-06-23,55,Male,South Korea,South Korea,Seoul,Technology,['Technology'],,,False,Increased
2024,4,173,11.5 B,Rubin,Michael,Michael Rubin,1972-07-21,51,Male,United States,United States,Bryn Mawr,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,176,11.4 B,Kuok,Robert,Robert Kuok,1923-10-06,100,Male,Malaysia,Hong Kong,Hong Kong,Diversified,['Diversified'],,,True,Decreased
2024,4,177,11.3 B,Armani,Giorgio,Giorgio Armani,1934-07-11,89,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,177,11.3 B,Chaudhry,Jay,Jay Chaudhry,1959-08-26,64,Male,United States,United States,Reno,Technology,['Technology'],,,True,Increased
2024,4,177,11.3 B,Sirivadhanabhakdi,Charoen,Charoen Sirivadhanabhakdi,1944-05-02,79,Male,Thailand,Thailand,Bangkok,Food & Beverage,['Food & Beverage'],,,True,Decreased
2024,4,180,11.2 B,Armstrong,Brian,Brian Armstrong,1983-01-25,41,Male,United States,United States,San Francisco,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,180,11.2 B,Bertarelli,Ernesto,Ernesto Bertarelli,1965-09-22,58,Male,Switzerland,Switzerland,Gstaad,Healthcare,['Healthcare'],,,False,Increased
2024,4,180,11.2 B,Cathy,Bubba,Bubba Cathy,1954-04-22,69,Male,United States,United States,Atlanta,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,180,11.2 B,Cathy,Dan,Dan Cathy,1953-03-01,71,Male,United States,United States,Atlanta,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,180,11.2 B,Cathy White,Trudy,Trudy Cathy White,1955-12-17,68,Female,United States,United States,Hampton,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,180,11.2 B,Lui,Che Woo,Lui Che Woo,1929-04-01,95,Male,Hong Kong,Hong Kong,Hong Kong,Gambling & Casinos,['Gambling & Casinos'],,,True,Decreased
2024,4,180,11.2 B,Wei,Jianjun,Wei Jianjun & family,1964-03-01,60,Male,China,China,Baoding,Automotive,['Automotive'],,,True,Decreased
2024,4,180,11.2 B,Xu,Sky,Sky Xu,1984-01-01,40,Male,China,China,Guangzhou,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,188,11.1 B,French Gates,Melinda,Melinda French Gates,1964-08-15,59,Female,United States,United States,Medina,Technology,['Technology'],Bill & Melinda Gates Foundation,Cochair,False,Increased
2024,4,188,11.1 B,Kraft,Robert,Robert Kraft,1941-06-05,82,Male,United States,United States,Brookline,Sports,['Sports'],The Kraft Group,Chairman & CEO,True,Increased
2024,4,190,11.0 B,Chesky,Brian,Brian Chesky,1981-08-29,42,Male,United States,United States,San Francisco,Technology,['Technology'],AirBnB,CEO and Cofounder,True,Increased
2024,4,190,11.0 B,Lam,Barry,Barry Lam,1949-04-24,74,Male,Taiwan,Taiwan,Taipei,Technology,['Technology'],,,True,Increased
2024,4,190,11.0 B,Newhouse,Donald,Donald Newhouse,1929-08-05,94,Male,United States,United States,New York,Media & Entertainment,['Media & Entertainment'],,,False,Increased
2024,4,190,11.0 B,Prokhorov,Mikhail,Mikhail Prokhorov,1965-05-03,58,Male,Russia,Switzerland,Frauenfeld,Finance & Investments,['Finance & Investments'],,,True,Decreased
2024,4,190,11.0 B,Villar,Manuel,Manuel Villar,1949-12-13,74,Male,Philippines,Philippines,Manila,Real Estate,['Real Estate'],,,True,Increased
2024,4,195,10.9 B,Jiang,Rensheng,Jiang Rensheng & family,1953-10-08,70,Male,China,China,Chongqing,Healthcare,['Healthcare'],,,True,Decreased
2024,4,195,10.9 B,Lei,Jun,Lei Jun,1969-12-16,54,Male,China,China,Beijing,Technology,['Technology'],Xiaomi,Founder and CEO,True,Increased
2024,4,195,10.9 B,Schaeffler,Georg,Georg Schaeffler,1964-10-19,59,Male,Germany,Germany,Herzogenaurach,Automotive,['Automotive'],,,False,Increased
2024,4,195,10.9 B,Telles,Marcel Herrmann,Marcel Herrmann Telles & family,1950-01-01,74,Male,Brazil,Brazil,Sao Paulo,Food & Beverage,['Food & Beverage'],,,True,Increased
2024,4,199,10.8 B,Velez,David,David Velez & family,1981-10-02,42,Male,Colombia,Brazil,Sao Paulo,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,200,10.7 B,Kerimov & family,Suleiman,Suleiman Kerimov & family,1966-03-12,58,Male,Russia,Russia,Moscow,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,200,10.7 B,Ratanavadi,Sarath,Sarath Ratanavadi,1965-07-12,58,Male,Thailand,Thailand,Bangkok,Energy,['Energy'],,,True,Decreased
2024,4,200,10.7 B,Ryan,Patrick,Patrick Ryan,1937-05-15,86,Male,United States,United States,Winnetka,Finance & Investments,['Finance & Investments'],Ryan Specialty Group,Chairman and CEO,True,Increased
2024,4,203,10.6 B,Benioff,Marc,Marc Benioff,1964-09-25,59,Male,United States,United States,San Francisco,Technology,['Technology'],Salesforce,Chairman and CEO,True,Increased
2024,4,203,10.6 B,Blecharczyk,Nathan,Nathan Blecharczyk,1983-06-11,40,Male,United States,United States,San Francisco,Technology,['Technology'],,,True,Increased
2024,4,203,10.6 B,Cook,Carl,Carl Cook,1962-08-19,61,Male,United States,United States,Bloomington,Healthcare,['Healthcare'],,,False,Increased
2024,4,203,10.6 B,Huang,Shilin,Huang Shilin,1967-01-01,57,Male,China,China,Ningde,Automotive,['Automotive'],,,True,Decreased
2024,4,203,10.6 B,Loh,Friedhelm,Friedhelm Loh,1946-08-15,77,Male,Germany,Germany,Haiger,Manufacturing,['Manufacturing'],,,False,Increased
2024,4,203,10.6 B,Pratt,Anthony,Anthony Pratt,1960-04-11,63,Male,Australia,Australia,Melbourne,Manufacturing,['Manufacturing'],,,False,Decreased
2024,4,203,10.6 B,Rashnikov,Viktor,Viktor Rashnikov,1948-10-13,75,Male,Russia,Russia,Magnitogorsk,Manufacturing,['Manufacturing'],,,True,Increased
2024,4,210,10.5 B,Fedun,Leonid,Leonid Fedun,1956-04-05,67,Male,Russia,Monaco,,Energy,['Energy'],,,True,Increased
2024,4,210,10.5 B,Li,Shuirong,Li Shuirong & family,1956-07-01,67,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,True,Increased
2024,4,210,10.5 B,Ressler,Antony,Antony Ressler,1960-10-12,63,Male,United States,United States,Los Angeles,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,213,10.4 B,Gerko,Alexander,Alexander Gerko,1979-12-03,44,Male,United Kingdom,United Kingdom,London,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,213,10.4 B,Hart,Graeme,Graeme Hart,1955-06-06,68,Male,New Zealand,New Zealand,Auckland,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,213,10.4 B,Lodha,Mangal Prabhat,Mangal Prabhat Lodha,1955-12-01,68,Male,India,India,Mumbai,Real Estate,['Real Estate'],,,True,Increased
2024,4,216,10.3 B,Marcus,Bernard,Bernard Marcus,1929-05-12,94,Male,United States,United States,Atlanta,Fashion & Retail,['Fashion & Retail'],The Home Depot,"Co-founder, ex chairman of the board",True,Increased
2024,4,216,10.3 B,Yu,Yong,Yu Yong,1961-02-27,63,Male,China,China,Shanghai,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,218,10.2 B,Ax:son Johnson,Antonia,Antonia Ax:son Johnson & family,1943-09-06,80,Female,Sweden,Sweden,Stockholm,Diversified,['Diversified'],,,False,Increased
2024,4,218,10.2 B,Gong,Hongjia,Gong Hongjia & family,1965-01-01,59,Male,Hong Kong,Hong Kong,Hong Kong,Finance & Investments,['Finance & Investments'],,,True,Decreased
2024,4,218,10.2 B,Love,Judy,Judy Love & family,1937-06-17,86,Female,United States,United States,Oklahoma City,Fashion & Retail,['Fashion & Retail'],Love's Travel Stops and Country Stores,,True,Decreased
2024,4,221,10.1 B,Goodnight,James,James Goodnight,1943-01-06,81,Male,United States,United States,Cary,Technology,['Technology'],SAS Institute,CEO,True,Increased
2024,4,221,10.1 B,Laurie,Nancy Walton,Nancy Walton Laurie,1951-05-15,72,Female,United States,United States,Henderson,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,221,10.1 B,Ross,Stephen,Stephen Ross,1940-05-10,83,Male,United States,United States,New York,Real Estate,['Real Estate'],,,True,Decreased
2024,4,224,10.0 B,Bolloré,Vincent,Vincent Bolloré & family,1952-04-01,72,Male,France,France,Paris,Finance & Investments,['Finance & Investments'],,,False,Increased
2024,4,224,10.0 B,Kroenke,Ann Walton,Ann Walton Kroenke,1948-12-18,75,Female,United States,United States,Electra,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,224,10.0 B,Liu,Yongxing,Liu Yongxing,1948-06-01,75,Male,China,China,Shanghai,Service,['Service'],East Hope Group,Chairman,True,Increased
2024,4,224,10.0 B,Razon Jr.,Enrique,Enrique Razon Jr.,1960-03-03,64,Male,Philippines,Philippines,Manila,Logistics,['Logistics'],,,False,Increased
2024,4,228,9.9 B,Ishbia,Mat,Mat Ishbia,1980-01-06,44,Male,United States,United States,Bloomfield Hills,Finance & Investments,['Finance & Investments'],,,False,Increased
2024,4,228,9.9 B,Johnson,Elizabeth,Elizabeth Johnson,1963-05-07,60,Female,United States,United States,Boston,Finance & Investments,['Finance & Investments'],,,False,Increased
2024,4,228,9.9 B,Mistry,Shapoor,Shapoor Mistry,1964-09-06,59,Male,Ireland,India,Mumbai,Diversified,['Diversified'],,,False,Increased
2024,4,228,9.9 B,Niel,Xavier,Xavier Niel,1967-08-25,56,Male,France,France,Paris,Telecom,['Telecom'],,,True,Increased
2024,4,232,9.8 B,Kantor,Viatcheslav,Viatcheslav Kantor,1953-09-08,70,Male,Russia,Israel,Herzliya,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,232,9.8 B,Malone,John,John Malone,1941-03-07,83,Male,United States,United States,Elizabeth,Media & Entertainment,['Media & Entertainment'],,,True,Increased
2024,4,232,9.8 B,Schwab,Charles,Charles Schwab,1937-07-29,86,Male,United States,United States,Woodside,Finance & Investments,['Finance & Investments'],Charles Schwab,Investor,True,Increased
2024,4,232,9.8 B,Struengmann,Andreas,Andreas Struengmann & family,1950-02-16,74,Male,Germany,Germany,Tegernsee,Healthcare,['Healthcare'],,,True,Decreased
2024,4,232,9.8 B,Struengmann,Thomas,Thomas Struengmann & family,1950-02-16,74,Male,Germany,Germany,Tegernsee,Healthcare,['Healthcare'],,,True,Decreased
2024,4,237,9.7 B,Abramovich,Roman,Roman Abramovich & family,1966-10-24,57,Male,Russia,Russia,Moscow,Diversified,['Diversified'],,,True,Increased
2024,4,237,9.7 B,Dangermond,Jack,Jack Dangermond,1945-07-23,78,Male,United States,United States,Redlands,Technology,['Technology'],,,True,Increased
2024,4,237,9.7 B,Gebbia,Joe,Joe Gebbia,1981-08-21,42,Male,United States,United States,Austin,Technology,['Technology'],,,True,Increased
2024,4,237,9.7 B,Kim,Michael,Michael Kim,1963-10-01,60,Male,United States,South Korea,Seoul,Finance & Investments,['Finance & Investments'],MBK Partners,,True,Remained Even
2024,4,237,9.7 B,Stine,Harry,Harry Stine,1941-11-30,82,Male,United States,United States,Adel,Food & Beverage,['Food & Beverage'],,,True,Increased
2024,4,242,9.6 B,Mars,Marijke,Marijke Mars,1964-07-28,59,Female,United States,United States,Los Angeles,Food & Beverage,['Food & Beverage'],,,False,Remained Even
2024,4,242,9.6 B,Mars,Pamela,Pamela Mars,1960-08-01,63,Female,United States,United States,Alexandria,Food & Beverage,['Food & Beverage'],,,False,Remained Even
2024,4,242,9.6 B,Mars,Valerie,Valerie Mars,1959-01-26,65,Female,United States,United States,New York,Food & Beverage,['Food & Beverage'],,,False,Remained Even
2024,4,242,9.6 B,Mars,Victoria,Victoria Mars,1956-12-15,67,Female,United States,United States,Philadelphia,Food & Beverage,['Food & Beverage'],,,False,Remained Even
2024,4,242,9.6 B,Perrodo,Carrie,Carrie Perrodo & family,1951-01-01,73,Female,France,United Kingdom,London,Energy,['Energy'],,Philanthropist,False,Increased
2024,4,242,9.6 B,Reuben,David,David Reuben,1938-09-01,85,Male,United Kingdom,United Kingdom,London,Real Estate,['Real Estate'],,,True,Increased
2024,4,242,9.6 B,Reuben,Simon,Simon Reuben,1941-05-01,82,Male,United Kingdom,Monaco,Monaco,Diversified,['Diversified'],,,True,Increased
2024,4,249,9.5 B,Coates,Denise,Denise Coates,1967-09-26,56,Female,United Kingdom,United Kingdom,Stoke-on-Trent,Gambling & Casinos,['Gambling & Casinos'],,,True,Increased
2024,4,249,9.5 B,Hohn,Christopher,Christopher Hohn,1966-10-27,57,Male,United Kingdom,United Kingdom,London,Finance & Investments,['Finance & Investments'],The Children's Investment Fund Management,Investor,True,Increased
2024,4,249,9.5 B,Komarek,Karel,Karel Komarek,1969-03-15,55,Male,Czech Republic,Switzerland,Verbier,Gambling & Casinos,['Gambling & Casinos'],,,True,Increased
2024,4,249,9.5 B,Morris,John,John Morris,1948-03-19,76,Male,United States,United States,Springfield,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,249,9.5 B,Oppenheimer,Nicky,Nicky Oppenheimer & family,1945-06-08,78,Male,South Africa,South Africa,Johannesburg,Metals & Mining,['Metals & Mining'],,,False,Increased
2024,4,249,9.5 B,Patel,Pankaj,Pankaj Patel,1953-03-19,71,Male,India,India,Ahmedabad,Healthcare,['Healthcare'],,,False,Increased
2024,4,249,9.5 B,Xu,Hang,Xu Hang,1962-05-22,61,Male,Hong Kong,China,Shenzhen,Healthcare,['Healthcare'],,,True,Decreased
2024,4,256,9.4 B,Dassault,Laurent,Laurent Dassault,1953-07-07,70,Male,France,France,Paris,Diversified,['Diversified'],,,False,Increased
2024,4,256,9.4 B,Dassault,Thierry,Thierry Dassault,1957-03-26,67,Male,France,France,Paris,Diversified,['Diversified'],,,False,Increased
2024,4,256,9.4 B,Fertitta,Tilman,Tilman Fertitta,1957-06-25,66,Male,United States,United States,Houston,Food & Beverage,['Food & Beverage'],Fertitta Entertainment,Chairman and CEO,True,Increased
2024,4,256,9.4 B,Habert-Dassault,Marie-Hélène,Marie-Hélène Habert-Dassault,1965-04-04,58,Female,France,France,Paris,Diversified,['Diversified'],,,False,Increased
2024,4,256,9.4 B,Kretinsky,Daniel,Daniel Kretinsky,1975-07-09,48,Male,Czech Republic,Czech Republic,Prague,Energy,['Energy'],,,True,Increased
2024,4,256,9.4 B,Merckle,Ludwig,Ludwig Merckle,1965-01-01,59,Male,Germany,Germany,Ulm,Finance & Investments,['Finance & Investments'],,,False,Increased
2024,4,256,9.4 B,Zhang,Zhidong,Zhang Zhidong,1972-01-01,52,Male,China,China,Shenzhen,Technology,['Technology'],,,True,Decreased
2024,4,263,9.3 B,Guryev & family,Andrei,Andrei Guryev & family,1960-03-24,64,Male,Russia,Russia,Moscow,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,263,9.3 B,Ortega Mera,Sandra,Sandra Ortega Mera,1968-07-09,55,Female,Spain,Spain,La Coruna,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,263,9.3 B,Pattison,Jim,Jim Pattison,1928-10-01,95,Male,Canada,Canada,Vancouver,Diversified,['Diversified'],Jim Pattison Group,"Founder, Chairman and CEO",True,Decreased
2024,4,266,9.2 B,Devasini,Giancarlo,Giancarlo Devasini,1964-04-30,59,Male,Italy,France,Roquebrune-Cap-Martin,Finance & Investments,['Finance & Investments'],,,True,
2024,4,266,9.2 B,Mittal,Sunil,Sunil Mittal,1957-10-23,66,Male,India,India,Delhi,Telecom,['Telecom'],,,True,Increased
2024,4,266,9.2 B,Smith,Robert F.,Robert F. Smith,1962-12-01,61,Male,United States,United States,Austin,Finance & Investments,['Finance & Investments'],,Investor,True,Increased
2024,4,266,9.2 B,von Finck,Francine,Francine von Finck & family,1945-01-01,79,Female,Germany,Switzerland,Thurgau,Finance & Investments,['Finance & Investments'],,,False,Increased
2024,4,270,9.1 B,Gores,Tom,Tom Gores,1964-07-31,59,Male,United States,United States,Beverly Hills,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,270,9.1 B,Graves,Todd,Todd Graves,1972-02-20,52,Male,United States,United States,Baton Rouge,Food & Beverage,['Food & Beverage'],,,True,
2024,4,272,9.0 B,Bukhman,Dmitri,Dmitri Bukhman,1985-05-27,38,Male,Israel,United Kingdom,London,Media & Entertainment,['Media & Entertainment'],,,True,Increased
2024,4,272,9.0 B,Bukhman,Igor,Igor Bukhman,1982-03-29,42,Male,Israel,United Kingdom,London,Media & Entertainment,['Media & Entertainment'],,,True,Increased
2024,4,272,9.0 B,Lauren,Ralph,Ralph Lauren,1939-10-14,84,Male,United States,United States,New York,Fashion & Retail,['Fashion & Retail'],Ralph Lauren,Chairman ,True,Increased
2024,4,272,9.0 B,Musallam,Ramzi,Ramzi Musallam,1968-09-17,55,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,272,9.0 B,Reyes,J. Christopher,J. Christopher Reyes,1953-12-29,70,Male,United States,United States,Hobe Sound,Food & Beverage,['Food & Beverage'],Reyes Holdings,Co-Chairman,True,Increased
2024,4,272,9.0 B,Reyes,Jude,Jude Reyes,1955-09-16,68,Male,United States,United States,Palm Beach,Food & Beverage,['Food & Beverage'],Reyes Holdings,Co-Chairman,True,Increased
2024,4,278,8.9 B,Besnier,Jean-Michel,Jean-Michel Besnier,1967-06-05,56,Male,France,France,Laval,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,278,8.9 B,Besnier Beauvalot,Marie,Marie Besnier Beauvalot,1980-07-30,43,Female,France,France,Laval,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,278,8.9 B,Garcia,Ernest,"Ernest Garcia, II.",1957-05-21,66,Male,United States,United States,Tempe,Automotive,['Automotive'],,,True,Increased
2024,4,278,8.9 B,Glasenberg,Ivan,Ivan Glasenberg,1957-01-07,67,Male,Switzerland,Switzerland,Ruschlikon,Metals & Mining,['Metals & Mining'],,,True,Decreased
2024,4,278,8.9 B,Rowling,Robert,Robert Rowling,1953-09-26,70,Male,United States,United States,Dallas,Service,['Service'],,,False,Increased
2024,4,278,8.9 B,Saadé,Jacques,"Jacques Saadé, Jr.",1971-08-10,52,Male,France,France,Marseille,Logistics,['Logistics'],,,False,Decreased
